,date,number_of_txin,sum_income,industy,btc_addresse,tx_id
1697,2016-06-26,7234,21018.98806382,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,138542878.0
1698,2016-06-27,6830,15221.92215886,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,138724226.0
1699,2016-06-28,6255,21047.96902803,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,138941255.0
1700,2016-06-29,5875,12876.90260128,services,1rEVUiXmfgXbfePBQJZhvuHbyYWEw86TL,139153898.0
1701,2016-06-30,6289,19205.30581776,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,139377974.0
1702,2016-07-01,6306,33505.42149463,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,139609934.0
1703,2016-07-02,5434,7534.53982984,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,139815735.0
1704,2016-07-03,5482,11768.53372141,services,1BeMxB9sS5gAnKYUJuSTms39PQBEipDEYS,140014628.0
1705,2016-07-04,7174,25923.55102076,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,140191737.0
1706,2016-07-05,6310,7756.72547043,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,140405637.0
1707,2016-07-06,5902,14379.98517361,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,140620596.0
1708,2016-07-07,7331,17623.03843667,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,140835287.0
1709,2016-07-08,5948,10151.74756837,services,1JuHMjQrtfWVHWJyGKwh2szuXnvEYdrYxk,141051173.0
1710,2016-07-09,6239,9021.32547399,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,141261536.0
1711,2016-07-10,5582,5772.91126565,miner,1Ebb8NfVmKMoGuMJCAEbVMv2dX8GnzgxSa,141446941.0
1712,2016-07-11,6692,12324.14636647,services,33AibmPKKKDRfSZsqgugzGY5MQnrVYpfQr,141609710.0
1713,2016-07-12,7135,15887.54687903,services,3Qd7hXZoZ1iyXZznrbdUwUQBxHMmujdqhJ,141827895.0
1714,2016-07-13,6672,14772.43905642,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,142046672.0
1715,2016-07-14,6215,13341.86665475,services,357M3eYk7BTMGhLwkS84fWigqPDEJ9gp25,142263784.0
1716,2016-07-15,6244,11864.7350865,gambling,1change6feSoBHr957Zh5qmBrebA8oea7,142480930.0
1717,2016-07-16,5119,5694.20206925,services,3NPzLv1Jy4vhCgavfz6Zt7injzaHMUuJYk,142697201.0
1718,2016-07-17,6127,5883.60468093,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,142879143.0
1719,2016-07-18,6826,8936.09599266,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,143050156.0
1720,2016-07-19,7020,7533.60658412,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,143272991.0
1721,2016-07-20,6831,8448.33906634,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,143495253.0
1722,2016-07-21,5825,7896.89331608,exchange,15VPjQbS4dt3hqCwhRhMvNafHT6EBAjddJ,143722764.0
1723,2016-07-22,5700,8490.17719272,gambling,1bonesSZLdEAVELfbDNweZST4YQ5ffbgJ,143941254.0
1724,2016-07-23,4562,6199.4963286,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,144161576.0
1725,2016-07-24,4388,6297.33921213,exchange,15VPjQbS4dt3hqCwhRhMvNafHT6EBAjddJ,144357481.0
1726,2016-07-25,6764,34698.05817405,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,144541262.0
1727,2016-07-26,7230,8209.98349773,miner,1HyepGCdXGpiR7b9RRuaVPAdmL7x6znqQr,144780977.0
1728,2016-07-27,5421,20794.34339644,services,192vPQiYRR2gMScZ6TrH6vgyncDxk2y3JJ,145019567.0
1729,2016-07-28,7107,35891.19003977,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,145254253.0
1730,2016-07-29,6166,15301.76754094,gambling,1bonesSZLdEAVELfbDNweZST4YQ5ffbgJ,145489427.0
1731,2016-07-30,5388,9791.6570538,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,145720530.0
1732,2016-07-31,4938,13046.73425767,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,145920014.0
1733,2016-08-01,6631,9924.5508175,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,146112268.0
1734,2016-08-02,8260,41320.58524722,miner,1FeDtFhARLxjKUPPkQqEBL78tisenc9znS,146337317.0
1735,2016-08-03,8190,43954.49092451,miner,15HCzh8AoKRnTWMtmgAsT9TKUPrQ6oh9HQ,146588415.0
1736,2016-08-04,9305,30367.80823846,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,146830543.0
1737,2016-08-05,7675,9559.23099641,services,3NuGTcQVx9m2D6Wcd3gDSw81cXsojXFF52,147062351.0
1738,2016-08-06,5675,18996.31449335,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,147290418.0
1739,2016-08-07,7268,21238.63455552,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,147485945.0
1740,2016-08-08,7520,23075.50397728,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,147678404.0
1741,2016-08-09,6673,29436.06126786,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,147913654.0
1742,2016-08-10,6809,15645.38011943,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,148145054.0
1743,2016-08-11,7922,24844.9896664,miner,15urYnyeJe3gwbGJ74wcX89Tz7ZtsFDVew,148389794.0
1744,2016-08-12,7728,16258.55172973,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,148644309.0
1745,2016-08-13,6556,13640.81629195,services,1JX8Z99TPP1rXQgJNsrbbug1WAmmAaRWbE,148877283.0
1746,2016-08-14,5238,18232.15992879,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,149091851.0
1747,2016-08-15,5428,11890.22760277,services,37Kbnc7dkB8AiqGfGHgeqKkgd3C65EwqE9,149292204.0
1748,2016-08-16,7602,20076.69808842,gambling,1CnixfK9dmvKbLdjTDLN3BpkPXYpXBmn6n,149495656.0
1749,2016-08-17,6274,21749.47534422,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,149749352.0
1750,2016-08-18,6983,15332.62336102,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,149987355.0
1751,2016-08-19,7466,20178.01537164,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,150226896.0
1752,2016-08-20,6173,16541.13785424,gambling,1bonesFgTZRVcKFJP8KvF7DtknioDsymW,150472997.0
1753,2016-08-21,4750,10103.08738984,services,3JmdHRuTDuFTqxk7bFazY6GooNgwohZQwa,150681421.0
1754,2016-08-22,6781,19877.68384388,services,1BeMxB9sS5gAnKYUJuSTms39PQBEipDEYS,150866191.0
1755,2016-08-23,6446,14890.1076238,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,151094492.0
1756,2016-08-24,6372,17404.36583164,exchange,13zSA1gmCVfsWWqzVnSPc1e4YaDFdvQJAC,151333995.0
1757,2016-08-25,6760,14659.73629129,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,151568643.0
1758,2016-08-26,6474,7862.22686364,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,151803040.0
1759,2016-08-27,4996,8623.6166706,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,152029419.0
1760,2016-08-28,5022,4587.21076783,gambling,1bonesSZLdEAVELfbDNweZST4YQ5ffbgJ,152220741.0
1761,2016-08-29,6117,9862.12404126,exchange,1PCkE2NaHQdkBBGqn4xsCVnT8vDew9HYjQ,152395034.0
1762,2016-08-30,7509,53779.79678484,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,152620288.0
1763,2016-08-31,6371,6464.15332778,gambling,1bonesaekyqKAEBjCBRqd3A6X2XFNa9tr,152872525.0
1764,2016-09-01,7949,26682.14541352,gambling,1change6feSoBHr957Zh5qmBrebA8oea7,153097714.0
1765,2016-09-02,7186,6246.80259922,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,153335117.0
1766,2016-09-03,5948,6218.70926906,exchange,18Ca1exLWFU5ij6pkXnXKHiMsFqDfUb81s,153561089.0
1767,2016-09-04,6244,10234.83706707,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,153743176.0
1768,2016-09-05,6551,11299.92124699,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,153926420.0
1769,2016-09-06,6658,15257.19268199,exchange,1HnjWxBH4vQP5Ed45cCo6fRjVmXijcqgBy,154154155.0
1770,2016-09-07,7102,9108.70364564,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,154386221.0
1771,2016-09-08,7719,7340.17690141,services,3FUcTQa2XWHfnCZQmUWEU18xQQeMuMuVgJ,154637411.0
1772,2016-09-09,7647,10651.83045727,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,154864054.0
1773,2016-09-10,5835,9018.90316499,gambling,1bonesSZLdEAVELfbDNweZST4YQ5ffbgJ,155084927.0
1774,2016-09-11,5087,18530.34429053,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,155277890.0
1775,2016-09-12,6173,6158.18079106,services,3FGx1eCd4WD731ijySW1cFQ3uiSmLighpS,155458448.0
1776,2016-09-13,7077,18820.65205005,services,3QQKRwuVyRgv7xZVN9aR1z8p7SUFukAsCz,155667143.0
1777,2016-09-14,6873,19925.05087151,services,3FGx1eCd4WD731ijySW1cFQ3uiSmLighpS,155907021.0
1778,2016-09-15,8276,25389.21293905,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,156138616.0
1779,2016-09-16,6203,17134.44856623,services,33AibmPKKKDRfSZsqgugzGY5MQnrVYpfQr,156372281.0
1780,2016-09-17,7870,11616.19187686,services,336Ka4riKSN4ZaNGNW7hBZ6Cu2NHxUEKoj,156583403.0
1781,2016-09-18,5802,8458.71135926,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,156798761.0
1782,2016-09-19,6664,14041.26133342,services,34LxvX15nrj1TW9pnsPC1uLPewoEb6dYrF,156990804.0
1783,2016-09-20,8484,12585.56086735,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,157213904.0
1784,2016-09-21,7748,8609.85140309,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,157458219.0
1785,2016-09-22,7277,6396.57036032,services,3BuQmbmdce3e31GEovq5SgowLdfMgJzLDE,157697790.0
1786,2016-09-23,6588,6684.44388858,services,3DUFGeoVdHer7h3XRg6H5otHMRBtzGo2NN,157928849.0
1787,2016-09-24,6101,10193.29662541,miner,15hZo812Lx266Dot6T52krxpnhrNiaqHya,158151849.0
1788,2016-09-25,5593,8512.14979188,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,158360499.0
1789,2016-09-26,7203,16282.82751931,services,39QNJSgQg5JnBXAtbF8ezkDn72VqWdPZPJ,158556301.0
1790,2016-09-27,8169,24424.90471914,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,158786910.0
1791,2016-09-28,6932,18126.60461101,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,159027426.0
1792,2016-09-29,7488,19451.18413362,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,159262240.0
1793,2016-09-30,7322,14374.64127837,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,159504970.0
1794,2016-10-01,6199,7953.37315707,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,159755913.0
1795,2016-10-02,6531,5142.70733149,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,159969843.0
1796,2016-10-03,8210,21815.25768984,miner,19PkHafEN18mquJ9ChwZt5YEFoCdPP5vYB,160162526.0
1797,2016-10-04,8180,11220.04900285,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,160421331.0
1798,2016-10-05,9034,23293.68396539,gambling,1bonesFgTZRVcKFJP8KvF7DtknioDsymW,160686511.0
1799,2016-10-06,8643,7912.88734897,services,3NHB7u25szhW9vz3ikeBbDN8RGE5LC3VSR,160952999.0
1800,2016-10-07,8452,12971.32366469,gambling,1bonesFgTZRVcKFJP8KvF7DtknioDsymW,161227795.0
1801,2016-10-08,9341,5832.40642754,gambling,1bonesSZLdEAVELfbDNweZST4YQ5ffbgJ,161494104.0
1802,2016-10-09,5225,8771.45287079,services,1JuHMjQrtfWVHWJyGKwh2szuXnvEYdrYxk,161744330.0
1803,2016-10-10,6447,15119.47862812,services,131pig1fU9dAG8npG2vMoJJPraLsqcwU49,161954873.0
1804,2016-10-11,8363,12665.78184602,exchange,1DipPtpsxECAVxhUQ2xN2bb7C3yfgxyGvg,162177860.0
1805,2016-10-12,8875,26165.62294695,services,3Nw96PpfFoiM863pEvWXyKpee9TFdCEV5G,162441494.0
1806,2016-10-13,6934,18523.5316536,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,162674904.0
1807,2016-10-14,7111,12601.39684451,services,131pig1fU9dAG8npG2vMoJJPraLsqcwU49,162904631.0
1808,2016-10-15,7063,7153.03133401,services,3HpQozfTzoXAsHf87m2mwJXUQ14LVtLgK4,163144420.0
1809,2016-10-16,5711,20641.11522713,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,163354710.0
1810,2016-10-17,5626,8620.02654596,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,163552586.0
1811,2016-10-18,6732,17178.05063409,miner,15hZo812Lx266Dot6T52krxpnhrNiaqHya,163789818.0
1812,2016-10-19,5764,18060.25365421,services,1rEVUiXmfgXbfePBQJZhvuHbyYWEw86TL,164041394.0
1813,2016-10-20,7883,12171.45713346,exchange,1P5G31Nsf7hqk6gzmrLVN27ZCTLyMcCR1z,164240582.0
1814,2016-10-21,7061,17068.44539022,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,164510802.0
1815,2016-10-22,5946,9416.90706731,services,1ErSPkXKfdVgjseia1psccr6ng4zbyLNSE,164776312.0
1816,2016-10-23,5955,12132.63679543,gambling,1bonesFgTZRVcKFJP8KvF7DtknioDsymW,164993159.0
1817,2016-10-24,6585,18606.99849497,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,165184543.0
1818,2016-10-25,6757,29500.04674373,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,165411423.0
1819,2016-10-26,4428,5921.58502758,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,165648581.0
1820,2016-10-27,12129,24097.91960714,services,3GpGgT3sFxcBtt6JZRG3Kn7N4JfmsszXy6,165871890.0
1821,2016-10-28,9180,11662.74133038,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,166198157.0
1822,2016-10-29,7815,4986.27748978,services,3Pwp5u7PwgrMw3gAAyLAkDKYKRrFuFkneG,166449147.0
1823,2016-10-30,6932,5491.57124099,exchange,36pQjvNMRiufycBCbyGsFZDRey48Xpqcgu,166678758.0
1824,2016-10-31,8089,8290.84120233,services,3AX7T8fd6F2LsZyPdk6e6M1ddbzd5ZPbek,166886752.0
1825,2016-11-01,8110,15409.83192817,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,167128482.0
1826,2016-11-02,7886,13509.18499057,services,3KR3WFLeW2bdWu1BGFM6uwM3uTkeJG3xvm,167375226.0
1827,2016-11-03,8879,29932.02544066,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,167643688.0
1828,2016-11-04,9378,21106.54420166,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,167915560.0
1829,2016-11-05,7823,5918.83067757,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,168163591.0
1830,2016-11-06,6844,10373.78818973,services,3Fq28aWZf5SCF6VbhPZf9X33XPGS833mKS,168401883.0
1831,2016-11-07,9243,23002.72252196,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,168627743.0
1832,2016-11-08,12193,14333.18446719,services,3NPzLv1Jy4vhCgavfz6Zt7injzaHMUuJYk,168901936.0
1833,2016-11-09,8285,8347.51075805,gambling,1LuckyY9fRzcJre7aou7ZhWVXktxjjBb9S,169197941.0
1834,2016-11-10,9201,14618.2215899,services,16qCPeR7GCXntamDPap76vjhMNm8rjBFB8,169468211.0
1835,2016-11-11,8297,10480.03822977,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,169739402.0
1836,2016-11-12,7027,5392.65484529,services,3EC6GCRBCbLGBTHL3xJNUeDeQMELmZsUcD,169994085.0
1837,2016-11-13,6966,6608.24729511,services,35DVAzDtZDKAU94kFT9sxoscnuLCTxgwYc,170223086.0
1838,2016-11-14,8556,21544.73400913,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,170442564.0
1839,2016-11-15,8150,18004.22896143,miner,15hZo812Lx266Dot6T52krxpnhrNiaqHya,170713070.0
1840,2016-11-16,8644,19174.6628845,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,170993422.0
1841,2016-11-17,8383,16754.6335632,services,3C4ABC7iPcAAKBh6SJXfvUSDBew3abCtw3,171283366.0
1842,2016-11-18,9453,14333.73263645,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,171560671.0
1843,2016-11-19,7389,5957.29692204,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,171836596.0
1844,2016-11-20,6005,3365.20575304,services,3QkXtcSWJA9w77eCujnMBKDWFe7F7zwxTg,172086957.0
1845,2016-11-21,6166,7760.27387723,exchange,1EB6US4Gox4YCfhKizYrBgREBnexYao7pA,172329958.0
1846,2016-11-22,5083,14141.61281398,exchange,1EB6US4Gox4YCfhKizYrBgREBnexYao7pA,172615757.0
1847,2016-11-23,7899,27356.97087459,services,3AX7T8fd6F2LsZyPdk6e6M1ddbzd5ZPbek,172901401.0
1848,2016-11-24,12350,18349.3299927,exchange,1P5G31Nsf7hqk6gzmrLVN27ZCTLyMcCR1z,173178384.0
1849,2016-11-25,8440,4590.91919072,services,3F3KVPrDX6MsBjKveQNBkkunKp1Uai2zvz,173507334.0
1850,2016-11-26,7088,6018.23624152,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,173822224.0
1851,2016-11-27,5507,3003.32809186,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,174099832.0
1852,2016-11-28,7465,5384.77206772,services,35zBvZd46TjSmPx7aUWo58GxNJ52RDoN74,174337285.0
1853,2016-11-29,7724,9636.54427695,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,174635751.0
1854,2016-11-30,7289,8953.72670278,services,12JYmnfYU2ghzjwUAspzJsSnmJtK9bZPYR,174925926.0
1855,2016-12-01,5838,13657.7565984,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,175218101.0
1856,2016-12-02,5433,22434.82467914,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,175457737.0
1857,2016-12-03,11192,25638.99158699,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,175773215.0
1858,2016-12-04,6161,3575.9660237,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,176061577.0
1859,2016-12-05,6686,8956.65485805,services,1LnZEyChG4cFoBPoJtLtH7XKLVne4Koq67,176307380.0
1860,2016-12-06,9464,6766.82870033,exchange,13zSA1gmCVfsWWqzVnSPc1e4YaDFdvQJAC,176584918.0
1861,2016-12-07,9856,6668.89990073,services,39QNJSgQg5JnBXAtbF8ezkDn72VqWdPZPJ,176904794.0
1862,2016-12-08,8063,5102.56000027,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,177215370.0
1863,2016-12-09,8470,11674.42639541,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,177498081.0
1864,2016-12-10,7159,6540.28582268,miner,3441KSrGk9uaREVTH82nNPq3XRm4j4ivaH,177766986.0
1865,2016-12-11,6727,7197.83478037,exchange,16vXbinRnzVaU4fRrx1Jz6npzjzCaiv63C,178017558.0
1866,2016-12-12,7622,99074.10295164,gambling,1bonesFgTZRVcKFJP8KvF7DtknioDsymW,178247350.0
1867,2016-12-13,8601,135471.10450247,services,391UPbq8v9tXwTWJH8qeZiXT21hVLTbC1X,178515767.0
1868,2016-12-14,9178,58794.63860595,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,178807489.0
1869,2016-12-15,7952,54816.91536705,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,179093817.0
1870,2016-12-16,10581,131253.51827679,services,3GEaT8ZRXELcjMSFvGro6eZcC5S1LSLZuN,179376520.0
1871,2016-12-17,7710,214572.16574851,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,179655933.0
1872,2016-12-18,7025,333318.33692332,services,37X5mtn38nHj9ZtDeyZKfvwWjjuguNdvgK,179894181.0
1873,2016-12-19,9899,621689.38929914,exchange,1EB6US4Gox4YCfhKizYrBgREBnexYao7pA,180129785.0
1874,2016-12-20,9506,524738.79088266,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,180412441.0
1875,2016-12-21,12392,190400.09460637,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,180708414.0
1876,2016-12-22,10585,845707.26431998,exchange,1DMGxqQhtZD2brQKAx6nmCZUZSDvXaEmjs,181034077.0
1877,2016-12-23,11097,690138.30623149,services,12AE3fQj1CsSGL9c3aZpkSDz991KUxntvB,181348738.0
1878,2016-12-24,8022,385894.95955136,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,181653702.0
1879,2016-12-25,6335,140015.41706154,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,181894538.0
1880,2016-12-26,8655,241200.80422623,services,35UNmoRCafgXSpNL7y5U19GK67sbquPysA,182091899.0
1881,2016-12-27,10443,297100.23068164,services,37vQmmLfThGCumry9nAapvtdbYc9gVmaa5,182336872.0
1882,2016-12-28,11093,471330.78823929,miner,19PkHafEN18mquJ9ChwZt5YEFoCdPP5vYB,182633346.0
1883,2016-12-29,10702,307454.53035961,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,182938756.0
1884,2016-12-30,10873,592935.09097209,gambling,1bonesVXijA24nHaaisqNSppd39wSSSwj,183243362.0
1885,2016-12-31,9144,413661.80373739,services,32XYbrgvhtZ9JFdrwrS5mQKL7Uzy2n7h1j,183530212.0
1886,2017-01-01,7599,130549.21755369,miner,1CmeAVYtTEybcScF7Ve3E98fVvJczizTGi,183780436.0
1887,2017-01-02,10341,290836.37868886,services,3731QcRZTXqdEpjXVjyf9T8zXeSAqZt6Ms,183961003.0
1888,2017-01-03,10851,282173.82857481,services,3HpQozfTzoXAsHf87m2mwJXUQ14LVtLgK4,184251923.0
1889,2017-01-04,11855,448166.29703825,services,1LnZEyChG4cFoBPoJtLtH7XKLVne4Koq67,184553776.0
1890,2017-01-05,8179,335465.63059024,exchange,36pQjvNMRiufycBCbyGsFZDRey48Xpqcgu,184882402.0
1891,2017-01-06,14880,618370.74868397,exchange,1EB6US4Gox4YCfhKizYrBgREBnexYao7pA,185170806.0
1892,2017-01-07,10384,811480.03426189,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,185517101.0
1893,2017-01-08,8130,663058.3580951,gambling,1bonesFgTZRVcKFJP8KvF7DtknioDsymW,185799204.0
1894,2017-01-09,8074,477137.4811807,services,32qpvpX9DuefqGFmw9h6MJS95fgAP4w2gq,186059313.0
1895,2017-01-10,12204,828043.04972005,services,34NRoKBRK8y1tvKdN6XZE2Wodqb5YfmCV9,186329237.0
1896,2017-01-11,11038,363060.24126208,gambling,1bonesaekyqKAEBjCBRqd3A6X2XFNa9tr,186653138.0
1897,2017-01-12,11666,738129.69078881,miner,1GbVUSW5WJmRCpaCJ4hanUny77oDaWW4to,186956155.0
1898,2017-01-13,10046,429376.01926923,miner,155fzsEBHy9Ri2bMQ8uuuR3tv1YzcDywd4,187251280.0
1899,2017-01-14,10152,319820.36819892,exchange,1P5G31Nsf7hqk6gzmrLVN27ZCTLyMcCR1z,187524055.0
1900,2017-01-15,8879,683545.73501656,exchange,3MkicSt5b3535zy7oL4jRxZRgBL4n4QVjf,187766352.0
1901,2017-01-16,9336,780985.20746741,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,188002295.0
1902,2017-01-17,8389,410440.79555021,gambling,1bonesL3Cvs29sQFduReeMmmCtiFyi6Sn,188270294.0
1903,2017-01-18,6558,428693.39939176,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,188562632.0
1904,2017-01-19,7265,360852.86858805,miner,1GbVUSW5WJmRCpaCJ4hanUny77oDaWW4to,188859732.0
1905,2017-01-20,7097,417779.60822141,services,3NPzLv1Jy4vhCgavfz6Zt7injzaHMUuJYk,189160347.0
1906,2017-01-21,6596,490319.1964731,exchange,3MkicSt5b3535zy7oL4jRxZRgBL4n4QVjf,189458737.0
1907,2017-01-22,6349,248596.53047449,services,1JX8Z99TPP1rXQgJNsrbbug1WAmmAaRWbE,189722277.0
1908,2017-01-23,6781,299509.57040547,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,189959162.0
1909,2017-01-24,6780,434520.19749535,services,3DUFGeoVdHer7h3XRg6H5otHMRBtzGo2NN,190194712.0
1910,2017-01-25,7354,204866.1979781,services,35DVAzDtZDKAU94kFT9sxoscnuLCTxgwYc,190473217.0
1911,2017-01-26,8288,289579.69905174,miner,1GbVUSW5WJmRCpaCJ4hanUny77oDaWW4to,190777596.0
1912,2017-01-27,5967,308409.26980496,exchange,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,191091587.0
1913,2017-01-28,5844,279283.54032008,services,1E4BZfG7uLMivuRLTa1k2CVQDUPmvpxGXJ,191354734.0
1914,2017-01-29,6795,552099.05673025,miner,152f1muMCNa7goXYhYAQC61hxEgGacmncB,191601078.0
1915,2017-01-30,5751,341381.92918932,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,191842705.0
1916,2017-01-31,6860,178887.45406901,exchange,12cgpFdJViXbwHbhrA3TuW1EGnL25Zqc3P,192090613.0
1917,2017-02-01,6977,754470.09186847,miner,1KsFhYKLs8qb1GHqrPxHoywNQpet2CtP9t,192397796.0
1918,2017-02-02,5202,626166.01623099,exchange,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,192748426.0
1919,2017-02-03,7713,331213.30747824,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,193007915.0
1920,2017-02-04,5813,308520.41247914,exchange,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,193331536.0
1921,2017-02-05,5771,213036.52579857,exchange,17A16QmavnUfCW11DAApiJxp7ARnxN5pGX,193616380.0
1922,2017-02-06,5564,230810.09376959,miner,1GbVUSW5WJmRCpaCJ4hanUny77oDaWW4to,193908357.0
1923,2017-02-07,7094,373019.90832404,miner,18cBEMRxXHqzWWCxZNtU91F5sbUNKhL5PX,194138384.0
1924,2017-02-08,7131,218925.57555423,miner,1KFHE7w8BhaENAswwryaoccDb6qcT6DbYY,194463652.0
1925,2017-02-09,7773,193969.03153306,gambling,1LuckyG4tMMZf64j6ea7JhCz7sDpk6vdcS,194771976.0
1926,2017-02-10,7423,395388.05529677,gambling,1LuckyR1fFHEsXYyx5QK4UFzv3PEAepPMK,195118865.0
